상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,lon,lat,총_유동인구_수,남성_유동인구_수_ratio,연령대_10_유동인구_수_ratio,연령대_20_유동인구_수_ratio,연령대_30_유동인구_수_ratio,연령대_40_유동인구_수_ratio,연령대_50_유동인구_수_ratio,시간대_00_06_유동인구_수_ratio,시간대_06_11_유동인구_수_ratio,시간대_11_14_유동인구_수_ratio,시간대_14_17_유동인구_수_ratio,시간대_17_21_유동인구_수_ratio,월요일_유동인구_수_ratio,화요일_유동인구_수_ratio,수요일_유동인구_수_ratio,목요일_유동인구_수_ratio,금요일_유동인구_수_ratio,토요일_유동인구_수_ratio
A,골목상권,3110074,서울역 12번,197716,450166,11170,용산구,11170530,남영동,105922,126.97415273729467,37.551010804376816,747111.0,0.510478363,0.083678217,0.148016629,0.195206341,0.162515125,0.165641831,0.277504206,0.211484742,0.124879369,0.117532421,0.146105074,0.146671253,0.146641807,0.147622916,0.14495933,0.140827425,0.13059738
A,골목상권,3110075,숙대입구역 1번,197679,449714,11170,용산구,11170530,남영동,128905,126.9737354497403,37.54693819857306,879599.0,0.508979102,0.103070046,0.15983929,0.172433708,0.164874556,0.157238096,0.244354808,0.214974341,0.131113304,0.126450947,0.164143165,0.143604074,0.146455373,0.146381476,0.143641591,0.142968557,0.134112249
A,골목상권,3110076,삼각지역 14번,197737,448386,11170,용산구,11170625,한강로동,8989,126.9743958724972,37.534973065762415,73933.0,0.525529872,0.088484324,0.207712284,0.250507209,0.184867585,0.134336029,0.283337616,0.201790811,0.115185371,0.111668673,0.152976343,0.135387362,0.136902186,0.13717269,0.135725492,0.135373837,0.154444384
A,골목상권,3110077,삼광초등학교,197919,449884,11170,용산구,11170510,후암동,45797,126.97645081947958,37.54847046930043,523323.0,0.477113517,0.135988672,0.132082863,0.163390487,0.170579164,0.147222652,0.2956161,0.209466793,0.108183458,0.102676353,0.148642141,0.143736684,0.143988917,0.142607366,0.141607987,0.140289495,0.139641714
A,골목상권,3110078,이촌동점보아파트,198068,446532,11170,용산구,11170630,이촌1동,14864,126.97814575970818,37.51826924146274,86144.0,0.458401532,0.239369421,0.074062895,0.123480724,0.180618274,0.158422623,0.197473968,0.195001335,0.137631613,0.152049499,0.197636488,0.141996448,0.141067759,0.14230988,0.13989529,0.139280034,0.146709541
A,골목상권,3110110,상왕십리역 6번,202454,451618,11200,성동구,11200520,왕십리2동,51942,127.02777595118324,37.56409284717007,999282.0,0.436892252,0.134216099,0.172298366,0.207454537,0.155764527,0.128311871,0.250739279,0.195409718,0.116258125,0.128952201,0.185934943,0.135749604,0.134563751,0.133707135,0.133165746,0.132942586,0.158898248
A,골목상권,3110111,대현산장미원,202636,450338,11200,성동구,11200580,응봉동,19485,127.02983134596822,37.55255958190154,511578.0,0.427052037,0.125382395,0.115542272,0.161922206,0.192439486,0.143794018,0.353805285,0.204486901,0.079964346,0.075724523,0.133922882,0.140887882,0.141609181,0.140299505,0.139412053,0.139812775,0.146511669
A,골목상권,3110087,이태원엔틱가구거리,199502,448055,11170,용산구,11170650,이태원1동,52542,126.9943657320708,37.53199339365141,217285.0,0.540720525,0.061872656,0.214616748,0.240665485,0.174305635,0.135770992,0.250925057,0.193235581,0.127340255,0.125927358,0.170840927,0.136116787,0.134280481,0.135021447,0.135633549,0.144465308,0.158239907
A,골목상권,3110088,오산고등학교,199685,447296,11170,용산구,11170690,서빙고동,96560,126.99643648116178,37.525154870964045,386445.0,0.490734775,0.178274213,0.132371055,0.147604828,0.210343543,0.16070375,0.299740974,0.215292136,0.108972252,0.103675278,0.143108887,0.143389098,0.141960693,0.141181798,0.140074267,0.140307159,0.145435961
A,골목상권,3110089,서빙고동주민센터,199668,446947,11170,용산구,11170690,서빙고동,105979,126.99624432190274,37.52201036621853,474539.0,0.499191847,0.130507439,0.126642643,0.164150546,0.182930838,0.17380832,0.283016323,0.21956935,0.114960235,0.113476687,0.145467802,0.143288539,0.143863834,0.142746961,0.141206518,0.142266494,0.143429729
A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,199734,447571,11170,용산구,11170700,보광동,97059,126.99699070678436,37.52763264213135,609971.0,0.504053471,0.120013509,0.149850895,0.173579814,0.190962551,0.165694219,0.26850217,0.213222311,0.118171579,0.11533373,0.157047325,0.142726223,0.142927872,0.141349111,0.142681959,0.1400802,0.144698445
A,골목상권,3110091,리움미술관,199856,448602,11170,용산구,11170685,한남동,55141,126.99837070687352,37.53692199149617,219334.0,0.458998605,0.062160905,0.265772748,0.267865447,0.183227407,0.120058906,0.106185088,0.175941714,0.187645326,0.213222756,0.231126957,0.131529995,0.140055805,0.144008681,0.143466129,0.151759417,0.152534491
A,골목상권,3110092,NH농협은행 보광동지점,199990,447728,11170,용산구,11170700,보광동,105153,126.99988686653968,37.5290472532293,785573.0,0.507046449,0.07522926,0.161216286,0.194420117,0.175341025,0.161459421,0.290639341,0.204615727,0.107006969,0.105348312,0.153496483,0.143083911,0.140737855,0.139273958,0.140358515,0.13898627,0.145250479
A,골목상권,3110093,우사단길,200024,448092,11170,용산구,11170685,한남동,234768,127.00027153219374,37.53232689818709,2423867.0,0.516725134,0.076054853,0.164710222,0.240926799,0.204989626,0.137686071,0.273529034,0.207543153,0.119755333,0.116980428,0.154490737,0.139812127,0.139235775,0.139180491,0.139263829,0.141813062,0.148267211
A,골목상권,3110094,오산중학교,200102,447300,11170,용산구,11170700,보광동,21603,127.00115390189411,37.52519095917811,65267.0,0.529847087,0.142892164,0.123418012,0.178714798,0.184904851,0.175696381,0.193105033,0.202328967,0.143062897,0.160085804,0.196874282,0.14077774,0.139107652,0.138402844,0.139781816,0.143857445,0.152928018
A,골목상권,3110095,한강진역 3번,200198,448658,11170,용산구,11170685,한남동,149192,127.00224029314316,37.5374265417324,473992.0,0.457511941,0.094417604,0.187856284,0.256399924,0.194018861,0.124736809,0.225954134,0.194508323,0.135764468,0.146471445,0.181851938,0.138588837,0.143854749,0.147219784,0.145162788,0.146162804,0.144000321
A,골목상권,3110096,한남힐사이드아파트,200260,449313,11170,용산구,11170685,한남동,50068,127.0029420309497,37.54332807601004,233226.0,0.47064221,0.107063994,0.174350949,0.264645728,0.197869011,0.123575946,0.146210114,0.197666641,0.148058107,0.175229177,0.228512258,0.130383703,0.140446861,0.149215142,0.144515858,0.145510597,0.152027853
A,골목상권,3110097,한남초등학교,200536,448696,11170,용산구,11170685,한남동,7814,127.00606465965808,37.53776878739838,54952.0,0.482903572,0.114888351,0.154980072,0.21907587,0.19387068,0.156454167,0.16345174,0.227616829,0.173551463,0.148001893,0.182668511,0.149736124,0.149208371,0.150737034,0.148061874,0.147370337,0.130573248
A,골목상권,3110098,서울독일학교,200952,448510,11170,용산구,11170685,한남동,41414,127.01077131857866,37.53609259101001,87287.0,0.46555082,0.112328014,0.132204516,0.218962298,0.202820516,0.163628865,0.193543213,0.22210384,0.15526762,0.140408762,0.176129594,0.147019063,0.147855375,0.148187609,0.146159839,0.146549354,0.133947393
A,골목상권,3110099,유엔빌리지길,201076,448324,11170,용산구,11170685,한남동,263187,127.01217403299694,37.53441659338167,233616.0,0.483766164,0.118476474,0.108147558,0.197884563,0.199960619,0.162510273,0.213009494,0.213056581,0.126580599,0.141074593,0.184398195,0.139776385,0.141073385,0.140889323,0.141968016,0.143872851,0.147905109
A,골목상권,3110100,옥수동우편취급국,200870,449042,11200,성동구,11200645,옥수동,26060,127.0098441670749,37.54088599319175,89256.0,0.426738819,0.174195572,0.08626871,0.183225778,0.17148427,0.132327239,0.297313346,0.217576409,0.103925787,0.096598548,0.147060142,0.14504347,0.142892355,0.143004392,0.144147172,0.141984853,0.139564847
A,골목상권,3110101,옥정중학교,201109,449012,11200,성동구,11200645,옥수동,23818,127.01254843888394,37.54061543682533,149480.0,0.429090374,0.197536811,0.082304775,0.171573645,0.174523853,0.135421893,0.200814819,0.204514286,0.145516822,0.151229922,0.19324864,0.141149318,0.14104897,0.142032379,0.143892159,0.14244715,0.144266792
A,골목상권,3110102,옥수역 6번,201423,449294,11200,성동구,11200645,옥수동,34682,127.01610192459852,37.54315582494073,492715.0,0.439801914,0.175232791,0.110041078,0.165113372,0.173381826,0.14291803,0.149995129,0.204740662,0.15303339,0.170302974,0.223280754,0.143049661,0.1438006,0.14598035,0.143717387,0.14472811,0.146146774
A,골목상권,3110103,옥수터널,201450,449586,11200,성동구,11200620,금호4가동,19057,127.0164080190828,37.54578670080503,298467.0,0.435614107,0.139660799,0.103304899,0.197734415,0.17890815,0.14643544,0.279599686,0.206921391,0.107007163,0.110133147,0.158808709,0.141045014,0.139141943,0.139925954,0.142174124,0.141306351,0.146807833
A,골목상권,3110104,신금호역 4번,201782,450233,11200,성동구,11200615,금호2·3가동,66838,127.020166459927,37.55161558009325,1212951.0,0.446168889,0.147639929,0.103518609,0.159207585,0.173277404,0.154077947,0.316040796,0.207730568,0.096502662,0.091992174,0.144275408,0.143953172,0.141962983,0.141536749,0.141167402,0.140757657,0.143013315
A,골목상권,3110108,성동구립금호도서관,202208,450534,11200,성동구,11200590,금호1가동,11778,127.02498830324592,37.55432666209703,100853.0,0.44570811,0.150116504,0.087908383,0.180110059,0.190441723,0.139477468,0.248522646,0.20178274,0.111634409,0.123899421,0.182378837,0.138467488,0.137565193,0.136980189,0.137585024,0.137089258,0.153350388
A,골목상권,3110109,금호삼성래미안아파트,202316,450083,11200,성동구,11200590,금호1가동,29788,127.02620913408614,37.55026289597211,314520.0,0.437979899,0.196732778,0.082783815,0.163698103,0.205845134,0.149400034,0.203421733,0.195702008,0.129810918,0.142697262,0.206528063,0.138230123,0.138160175,0.138350942,0.139667238,0.138083868,0.15426731
A,골목상권,3110129,성원어린이공원,204438,450088,11200,성동구,11200660,성수1가2동,70693,127.05022288091033,37.550300173836135,194909.0,0.506500503,0.10289983,0.169885279,0.220380898,0.184635828,0.14643832,0.274099955,0.207309127,0.12943609,0.127768628,0.145556599,0.154427496,0.150661598,0.151087442,0.149276322,0.148147578,0.125459835
A,골목상권,3110130,답십리역 6번,204631,451780,11200,성동구,11200790,용답동,43065,127.05241765359236,37.56554409202081,599537.0,0.474567875,0.086927079,0.193073989,0.168658481,0.15305811,0.154609307,0.250945313,0.207273279,0.116976934,0.118748301,0.173952567,0.141392677,0.140675456,0.140730498,0.139306063,0.140100011,0.144781965
A,골목상권,3110131,성수동카페거리,204716,449234,11200,성동구,11200670,성수2가1동,131865,127.05336339732489,37.54260426552024,824579.0,0.507516572,0.084415096,0.265070703,0.252113803,0.172765529,0.116772175,0.129247774,0.198822672,0.19224477,0.201796311,0.19653787,0.159996798,0.158636104,0.161773463,0.157631955,0.15562487,0.109170862
A,골목상권,3110132,성수2가3동주민센터,204767,449989,11200,성동구,11200690,성수2가3동,76450,127.05394538390804,37.54940654342987,486949.0,0.512694348,0.068986266,0.192926613,0.238510161,0.185313953,0.145184741,0.240558579,0.216424684,0.144571311,0.141940651,0.148717527,0.154093849,0.153644111,0.154724304,0.151699353,0.147859123,0.118611767
A,골목상권,3110136,경수초등학교,205299,449009,11200,성동구,11200670,성수2가1동,260628,127.05995864535372,37.540573851759774,1106302.0,0.520708631,0.094122581,0.201716168,0.204913306,0.164940495,0.163723829,0.180444977,0.20606271,0.159463402,0.163224575,0.184369757,0.150116469,0.150536789,0.152597711,0.149995345,0.149447573,0.126713254
A,골목상권,3110105,금동어린이공원,202076,449956,11200,성동구,11200615,금호2·3가동,69009,127.02349280272009,37.54911919955386,790796.0,0.45700672,0.162725059,0.105711475,0.157297602,0.164353801,0.160791559,0.265091717,0.194592045,0.106224346,0.114158104,0.179937228,0.140014441,0.139656574,0.138361678,0.139542765,0.138177054,0.15012323
A,골목상권,3110106,금북초등학교,202140,450763,11200,성동구,11200590,금호1가동,21366,127.02421940373983,37.55639010690916,175090.0,0.458001359,0.151859044,0.082574676,0.170186761,0.200525444,0.158598435,0.249213266,0.206115677,0.113363908,0.114803159,0.179569481,0.141813592,0.139648979,0.139169223,0.139312007,0.139329141,0.148267453
A,골목상권,3110107,금호사거리,202203,449734,11200,성동구,11200620,금호4가동,22191,127.02492931657964,37.5471186877979,70234.0,0.46919627,0.152272339,0.085668318,0.16875961,0.185773677,0.154792414,0.174075234,0.196557223,0.1349916,0.149884671,0.218384258,0.142889686,0.135286748,0.134603337,0.134532149,0.136582379,0.158764736
A,골목상권,3110112,행당역 2번,202776,451078,11200,성동구,11200560,행당1동,68591,127.0314185107418,37.559226552054376,779887.0,0.459594787,0.172670726,0.160198438,0.154291188,0.151208698,0.158437932,0.285052835,0.207907043,0.113006115,0.108038729,0.155010918,0.143673194,0.143987342,0.143260314,0.141831904,0.139550807,0.142022957
A,골목상권,3110113,응봉산,202786,449918,11200,성동구,11200580,응봉동,89115,127.03152728660244,37.54877494821614,156166.0,0.46382055,0.227117298,0.097037768,0.12790236,0.151902463,0.160553514,0.242988141,0.223137215,0.126687329,0.122755565,0.16246382,0.144967535,0.144128684,0.14077328,0.138512865,0.142412561,0.142508613
A,골목상권,3110114,왕십리파출소,202776,451985,11200,성동구,11200535,왕십리도선동,27058,127.03142194280784,37.56739858855162,402236.0,0.455146867,0.132382482,0.133145715,0.153315467,0.162857129,0.182365576,0.208809212,0.197328447,0.133448356,0.139171336,0.195503657,0.14228001,0.14314269,0.142160677,0.141293025,0.140666526,0.143721954
A,골목상권,3110133,서울교통공사,205004,451461,11200,성동구,11200790,용답동,80187,127.05663741161976,37.56266796519802,406255.0,0.529642712,0.060740176,0.198375405,0.171175739,0.157706367,0.177344279,0.26558377,0.220710586,0.122339116,0.118952089,0.148627959,0.148094177,0.146078202,0.146102817,0.145256058,0.14240317,0.13371897
A,골목상권,3110134,성수119안전센터,205062,448509,11200,성동구,11200670,성수2가1동,222826,127.05727352526394,37.536070183843606,1423013.0,0.532046439,0.10789556,0.132602256,0.182904607,0.156197229,0.188894706,0.240784336,0.207287078,0.120568906,0.125496482,0.174544558,0.142102608,0.141954331,0.142207315,0.141488418,0.141859462,0.144049883
A,골목상권,3110135,성동세무서,205254,449984,11200,성동구,11200720,송정동,136762,127.0594564430696,37.549358847126776,285908.0,0.544150566,0.058886075,0.20887838,0.229147138,0.190396911,0.159166585,0.173414246,0.230450674,0.173365279,0.165485039,0.163365454,0.1589142,0.157899891,0.160008954,0.154870955,0.151331368,0.109304009
A,골목상권,3110115,상왕십리역 3번,202799,451762,11200,성동구,11200535,왕십리도선동,80878,127.0316814321282,37.56538929826772,713401.0,0.442989127,0.12227485,0.193086357,0.1792344,0.143254635,0.161170225,0.218862402,0.199643116,0.132348282,0.137499685,0.189997729,0.143497136,0.143127077,0.142286035,0.142820097,0.141195485,0.143265849
A,골목상권,3110116,청계천박물관,203093,452318,11200,성동구,11200540,마장동,98083,127.03501151510876,37.57039789376655,602127.0,0.516353666,0.091299828,0.142314067,0.15852496,0.167242404,0.194263327,0.266902939,0.228549032,0.125692335,0.119681995,0.143049081,0.146576564,0.146722712,0.146998401,0.14631084,0.144552081,0.135020901
A,골목상권,3110117,성동구보건소,203124,451949,11200,성동구,11200540,마장동,49735,127.03536085082358,37.56707311600314,448670.0,0.482773531,0.10733947,0.150725478,0.16785165,0.144812446,0.187676912,0.249243875,0.227923035,0.126162048,0.119190316,0.158025181,0.144050835,0.142479517,0.143535978,0.142925281,0.142557526,0.140542673
A,골목상권,3110118,왕십리역 9번,203170,450924,11200,성동구,11200560,행당1동,63575,127.03587710019502,37.55783774584384,1130699.0,0.473567701,0.161052588,0.187944802,0.165656819,0.16413829,0.14445489,0.226695168,0.203426376,0.128932634,0.131906016,0.184858216,0.143198272,0.145543726,0.146169004,0.143252221,0.143134595,0.141663822
A,골목상권,3110119,마장지하차도,203308,451914,11200,성동구,11200540,마장동,22524,127.03744340594396,37.5667571253321,175600.0,0.483937836,0.115194278,0.17381648,0.163992961,0.164522577,0.167740135,0.183438591,0.214161651,0.144629017,0.151468386,0.195277931,0.143600724,0.143361542,0.144688436,0.142547182,0.143634893,0.143566555
A,골목상권,3110120,서울숲카페거리,203629,449746,11200,성동구,11200660,성수1가2동,34852,127.0410660979634,37.54722229826109,342276.0,0.438481113,0.089521584,0.244023081,0.236000292,0.150206705,0.126740194,0.186144012,0.175772325,0.165149381,0.178641338,0.205791783,0.134307209,0.137009714,0.138166679,0.139805712,0.142496531,0.157905193
